"SalesOrderID","OrderDate","ShipDate","OnlineOrderFlag","AccountNumber","CustomerID","SalesPersonID","Freight"
"60344","2023-11-17","2023-11-24","True","10-4030-018983","18983","","2.362"
"60345","2023-11-17","2023-11-24","True","10-4030-023893","23893","","1.4745"
"60346","2023-11-17","2023-11-24","True","10-4030-026085","26085","","1.6118"
"60347","2023-11-17","2023-11-24","True","10-4030-014593","14593","","0.182"
"60348","2023-11-17","2023-11-24","True","10-4030-013476","13476","","1.8993"
"60349","2023-11-17","2023-11-24","True","10-4030-013785","13785","","0.972"
"60350","2023-11-17","2023-11-24","True","10-4030-019505","19505","","1.3368"
"60351","2023-11-17","2023-11-24","True","10-4030-027936","27936","","0.6248"
"60352","2023-11-17","2023-11-24","True","10-4030-021010","21010","","0.1248"
"60353","2023-11-17","2023-11-24","True","10-4030-020916","20916","","2.999"
"60354","2023-11-17","2023-11-24","True","10-4030-026833","26833","","0.157"
"60355","2023-11-17","2023-11-24","True","10-4030-026887","26887","","0.157"
"60356","2023-11-17","2023-11-24","True","10-4030-026402","26402","","0.7248"
"60357","2023-11-17","2023-11-24","True","10-4030-012513","12513","","4.5695"
"60358","2023-11-17","2023-11-24","True","10-4030-017153","17153","","43.6243"
"60359","2023-11-17","2023-11-24","True","10-4030-011886","11886","","57.9815"
"60360","2023-11-17","2023-11-24","True","10-4030-015362","15362","","58.799"
"60361","2023-11-17","2023-11-24","True","10-4030-011811","11811","","57.9998"
"60362","2023-11-17","2023-11-24","True","10-4030-014288","14288","","58.774"
"60363","2023-11-17","2023-11-24","True","10-4030-014381","14381","","58.2495"
"60364","2023-11-17","2023-11-24","True","10-4030-013447","13447","","58.799"
"60365","2023-11-17","2023-11-24","True","10-4030-013453","13453","","59.8743"
"60366","2023-11-17","2023-11-24","True","10-4030-019598","19598","","43.3065"
"60367","2023-11-17","2023-11-24","True","10-4030-025035","25035","","29.5868"
"60368","2023-11-17","2023-11-24","True","10-4030-022578","22578","","13.8493"
"60369","2023-11-17","2023-11-24","True","10-4030-025126","25126","","29.362"
"60370","2023-11-17","2023-11-24","True","10-4030-013104","13104","","59.8743"
"60371","2023-11-17","2023-11-24","True","10-4030-025400","25400","","61.7263"
"60372","2023-11-17","2023-11-24","True","10-4030-021326","21326","","29.4993"
"60373","2023-11-17","2023-11-24","True","10-4030-017480","17480","","43.1495"
"60374","2023-11-17","2023-11-24","True","10-4030-024034","24034","","30.0865"
"60375","2023-11-17","2023-11-24","True","10-4030-024011","24011","","29.4868"
"60376","2023-11-17","2023-11-24","True","10-4030-024190","24190","","60.7013"
"60377","2023-11-17","2023-11-24","True","10-4030-014214","14214","","35.3945"
"60378","2023-11-17","2023-11-24","True","10-4030-028488","28488","","18.5588"
"60379","2023-11-17","2023-11-24","True","10-4030-029062","29062","","18.5588"
"60380","2023-11-17","2023-11-24","True","10-4030-011450","11450","","60.7013"
"60381","2023-11-17","2023-11-24","True","10-4030-027498","27498","","14.194"
"60382","2023-11-18","2023-11-25","True","10-4030-017292","17292","","1.0058"
"60383","2023-11-18","2023-11-25","True","10-4030-016700","16700","","0.9745"
"60384","2023-11-18","2023-11-25","True","10-4030-018258","18258","","0.924"
"60385","2023-11-18","2023-11-25","True","10-4030-017330","17330","","0.5495"
"60386","2023-11-18","2023-11-25","True","10-4030-023095","23095","","0.1248"
"60387","2023-11-18","2023-11-25","True","10-4030-016174","16174","","1.1993"
"60388","2023-11-18","2023-11-25","True","10-4030-015222","15222","","0.8748"
"60389","2023-11-18","2023-11-25","True","10-4030-019572","19572","","1.4618"
"60390","2023-11-18","2023-11-25","True","10-4030-016682","16682","","0.9148"
"60391","2023-11-18","2023-11-25","True","10-4030-017784","17784","","42.7495"
"60392","2023-11-18","2023-11-25","True","10-4030-021011","21011","","43.6243"
"60393","2023-11-18","2023-11-25","True","10-4030-016432","16432","","61.3085"
"60394","2023-11-18","2023-11-25","True","10-4030-029057","29057","","0.2248"
"60395","2023-11-18","2023-11-25","True","10-4030-011200","11200","","0.0998"
"60396","2023-11-18","2023-11-25","True","10-4030-026118","26118","","0.8808"
"60397","2023-11-18","2023-11-25","True","10-4030-026498","26498","","2.2365"
"60398","2023-11-18","2023-11-25","True","10-4030-022759","22759","","0.9318"
"60399","2023-11-18","2023-11-25","True","10-4030-017174","17174","","0.1248"
"60400","2023-11-18","2023-11-25","True","10-4030-016672","16672","","0.182"
"60401","2023-11-18","2023-11-25","True","10-4030-025173","25173","","0.924"
"60402","2023-11-18","2023-11-25","True","10-4030-020085","20085","","0.7483"
"60403","2023-11-18","2023-11-25","True","10-4030-015634","15634","","0.5495"
"60404","2023-11-18","2023-11-25","True","10-4030-012753","12753","","3.3373"
"60405","2023-11-18","2023-11-25","True","10-4030-013781","13781","","0.9998"
"60406","2023-11-18","2023-11-25","True","10-4030-013695","13695","","0.875"
"60407","2023-11-18","2023-11-25","True","10-4030-016599","16599","","3.6118"
"60408","2023-11-18","2023-11-25","True","10-4030-027847","27847","","0.5945"
"60409","2023-11-18","2023-11-25","True","10-4030-020064","20064","","0.9745"
"60410","2023-11-18","2023-11-25","True","10-4030-027905","27905","","0.5373"
"60411","2023-11-18","2023-11-25","True","10-4030-027844","27844","","2.2493"
"60412","2023-11-18","2023-11-25","True","10-4030-025495","25495","","0.9995"
"60413","2023-11-18","2023-11-25","True","10-4030-011926","11926","","0.9998"
"60414","2023-11-18","2023-11-25","True","10-4030-020495","20495","","62.0558"
"60415","2023-11-18","2023-11-25","True","10-4030-017150","17150","","44.124"
"60416","2023-11-18","2023-11-25","True","10-4030-016083","16083","","14.0493"
"60417","2023-11-18","2023-11-25","True","10-4030-019698","19698","","18.1568"
"60418","2023-11-18","2023-11-25","True","10-4030-013948","13948","","59.5118"
"60419","2023-11-18","2023-11-25","True","10-4030-011812","11812","","58.057"
"60420","2023-11-18","2023-11-25","True","10-4030-012781","12781","","58.2495"
"60421","2023-11-18","2023-11-25","True","10-4030-011780","11780","","59.8743"
"60422","2023-11-18","2023-11-25","True","10-4030-011954","11954","","58.307"
"60423","2023-11-18","2023-11-25","True","10-4030-028388","28388","","18.7835"
"60424","2023-11-18","2023-11-25","True","10-4030-019197","19197","","31.246"
"60425","2023-11-18","2023-11-25","True","10-4030-026954","26954","","30.596"
"60426","2023-11-18","2023-11-25","True","10-4030-019950","19950","","63.0068"
"60427","2023-11-18","2023-11-25","True","10-4030-023409","23409","","43.3995"
"60428","2023-11-18","2023-11-25","True","10-4030-013526","13526","","61.9585"
"60429","2023-11-18","2023-11-25","True","10-4030-019964","19964","","61.9585"
"60430","2023-11-18","2023-11-25","True","10-4030-016529","16529","","29.362"
"60431","2023-11-18","2023-11-25","True","10-4030-025119","25119","","28.6943"
"60432","2023-11-18","2023-11-25","True","10-4030-016928","16928","","28.0123"
"60433","2023-11-18","2023-11-25","True","10-4030-027348","27348","","14.9868"
"60434","2023-11-18","2023-11-25","True","10-4030-011124","11124","","60.4765"
"60435","2023-11-18","2023-11-25","True","10-4030-016160","16160","","14.8743"
"60436","2023-11-18","2023-11-25","True","10-4030-023511","23511","","31.621"
"60437","2023-11-18","2023-11-25","True","10-4030-024640","24640","","60.4765"
"60438","2023-11-18","2023-11-25","True","10-4030-025767","25767","","61.326"
"60439","2023-11-18","2023-11-25","True","10-4030-025409","25409","","59.6018"
"60440","2023-11-18","2023-11-25","True","10-4030-023166","23166","","13.9233"
"60441","2023-11-18","2023-11-25","True","10-4030-021614","21614","","13.4998"
"60442","2023-11-18","2023-11-25","True","10-4030-023148","23148","","13.4998"
"60443","2023-11-18","2023-11-25","True","10-4030-019536","19536","","28.0123"
"60444","2023-11-18","2023-11-25","True","10-4030-020281","20281","","29.4993"
"60445","2023-11-18","2023-11-25","True","10-4030-018859","18859","","28.887"
"60446","2023-11-18","2023-11-25","True","10-4030-020831","20831","","30.749"
"60447","2023-11-18","2023-11-25","True","10-4030-022440","22440","","13.8493"
"60448","2023-11-18","2023-11-25","True","10-4030-022652","22652","","13.8493"
"60449","2023-11-18","2023-11-25","True","10-4030-029477","29477","","60.7013"
"60450","2023-11-18","2023-11-25","True","10-4030-017071","17071","","20.987"
"60451","2023-11-18","2023-11-25","True","10-4030-011454","11454","","60.4765"
"60452","2023-11-18","2023-11-25","True","10-4030-011459","11459","","60.4765"
"60453","2023-11-19","2023-11-26","True","10-4030-014195","14195","","58.624"
"60454","2023-11-19","2023-11-26","True","10-4030-011593","11593","","58.2495"
"60455","2023-11-19","2023-11-26","True","10-4030-012460","12460","","59.4993"
"60456","2023-11-19","2023-11-26","True","10-4030-012808","12808","","57.9998"
"60457","2023-11-19","2023-11-26","True","10-4030-012380","12380","","57.432"
"60458","2023-11-19","2023-11-26","True","10-4030-011876","11876","","0.1988"
"60459","2023-11-19","2023-11-26","True","10-4030-013137","13137","","1.6243"
"60460","2023-11-19","2023-11-26","True","10-4030-013041","13041","","1.6243"
"60461","2023-11-19","2023-11-26","True","10-4030-022169","22169","","1.9745"
"60462","2023-11-19","2023-11-26","True","10-4030-025241","25241","","0.1248"
"60463","2023-11-19","2023-11-26","True","10-4030-013127","13127","","0.157"
"60464","2023-11-19","2023-11-26","True","10-4030-019091","19091","","0.0573"
"60465","2023-11-19","2023-11-26","True","10-4030-017052","17052","","1.3498"
"60466","2023-11-19","2023-11-26","True","10-4030-022501","22501","","64.17"
"60467","2023-11-19","2023-11-26","True","10-4030-013839","13839","","19.987"
"60468","2023-11-19","2023-11-26","True","10-4030-017627","17627","","20.9865"
"60469","2023-11-19","2023-11-26","True","10-4030-011128","11128","","1.3495"
"60470","2023-11-19","2023-11-26","True","10-4030-027566","27566","","0.6943"
"60471","2023-11-19","2023-11-26","True","10-4030-027409","27409","","1.5118"
"60472","2023-11-19","2023-11-26","True","10-4030-025172","25172","","2.4018"
"60473","2023-11-19","2023-11-26","True","10-4030-011287","11287","","0.815"
"60474","2023-11-19","2023-11-26","True","10-4030-018411","18411","","0.8745"
"60475","2023-11-19","2023-11-26","True","10-4030-016667","16667","","0.2498"
"60476","2023-11-19","2023-11-26","True","10-4030-022351","22351","","1.7493"
"60477","2023-11-19","2023-11-26","True","10-4030-019712","19712","","2.9995"
"60478","2023-11-19","2023-11-26","True","10-4030-011784","11784","","1.7498"
"60479","2023-11-19","2023-11-26","True","10-4030-020763","20763","","3.0995"
"60480","2023-11-19","2023-11-26","True","10-4030-023084","23084","","0.9995"
"60481","2023-11-19","2023-11-26","True","10-4030-015971","15971","","0.9995"
"60482","2023-11-19","2023-11-26","True","10-4030-013893","13893","","0.5495"
"60483","2023-11-19","2023-11-26","True","10-4030-014609","14609","","0.1248"
"60484","2023-11-19","2023-11-26","True","10-4030-014825","14825","","1.5363"
"60485","2023-11-19","2023-11-26","True","10-4030-020147","20147","","0.9493"
"60486","2023-11-19","2023-11-26","True","10-4030-017186","17186","","1.7498"
"60487","2023-11-19","2023-11-26","True","10-4030-011436","11436","","0.6943"
"60488","2023-11-19","2023-11-26","True","10-4030-017213","17213","","1.3745"
"60489","2023-11-19","2023-11-26","True","10-4030-025520","25520","","2.8615"
"60490","2023-11-19","2023-11-26","True","10-4030-012259","12259","","1.4745"
"60491","2023-11-19","2023-11-26","True","10-4030-017261","17261","","44.124"
"60492","2023-11-19","2023-11-26","True","10-4030-011924","11924","","57.974"
"60493","2023-11-19","2023-11-26","True","10-4030-014606","14606","","58.2988"
"60494","2023-11-19","2023-11-26","True","10-4030-013468","13468","","61.124"
"60495","2023-11-19","2023-11-26","True","10-4030-013487","13487","","58.799"
"60496","2023-11-19","2023-11-26","True","10-4030-011925","11925","","59.749"
"60497","2023-11-19","2023-11-26","True","10-4030-011939","11939","","59.9618"
"60498","2023-11-19","2023-11-26","True","10-4030-013446","13446","","58.8748"
"60499","2023-11-19","2023-11-26","True","10-4030-026941","26941","","19.4335"
"60500","2023-11-19","2023-11-26","True","10-4030-019599","19599","","42.5248"
"60501","2023-11-19","2023-11-26","True","10-4030-020239","20239","","62.8733"
"60502","2023-11-19","2023-11-26","True","10-4030-019974","19974","","61.0838"
"60503","2023-11-19","2023-11-26","True","10-4030-027365","27365","","14.724"
"60504","2023-11-19","2023-11-26","True","10-4030-025121","25121","","28.887"
"60505","2023-11-19","2023-11-26","True","10-4030-013090","13090","","58.6065"
"60506","2023-11-19","2023-11-26","True","10-4030-012243","12243","","13.4998"
"60507","2023-11-19","2023-11-26","True","10-4030-025429","25429","","59.8265"
"60508","2023-11-19","2023-11-26","True","10-4030-012089","12089","","59.8265"
"60509","2023-11-19","2023-11-26","True","10-4030-021613","21613","","14.037"
"60510","2023-11-19","2023-11-26","True","10-4030-023151","23151","","15.199"
"60511","2023-11-19","2023-11-26","True","10-4030-022271","22271","","15.3238"
"60512","2023-11-19","2023-11-26","True","10-4030-021323","21323","","28.0123"
"60513","2023-11-19","2023-11-26","True","10-4030-020304","20304","","29.262"
"60514","2023-11-19","2023-11-26","True","10-4030-020310","20310","","28.7368"
"60515","2023-11-19","2023-11-26","True","10-4030-022615","22615","","13.4998"
"60516","2023-11-19","2023-11-26","True","10-4030-026848","26848","","15.199"
"60517","2023-11-19","2023-11-26","True","10-4030-013263","13263","","62.0758"
"60518","2023-11-19","2023-11-26","True","10-4030-011453","11453","","60.4765"
"60519","2023-11-20","2023-11-27","True","10-4030-015688","15688","","58.4743"
"60520","2023-11-20","2023-11-27","True","10-4030-014774","14774","","57.3748"
"60521","2023-11-20","2023-11-27","True","10-4030-013575","13575","","59.9738"
"60522","2023-11-20","2023-11-27","True","10-4030-012413","12413","","3"
"60523","2023-11-20","2023-11-27","True","10-4030-015766","15766","","0.682"
"60524","2023-11-20","2023-11-27","True","10-4030-015604","15604","","0.682"
"60525","2023-11-20","2023-11-27","True","10-4030-023013","23013","","0.3235"
"60526","2023-11-20","2023-11-27","True","10-4030-014314","14314","","1.4745"
"60527","2023-11-20","2023-11-27","True","10-4030-018291","18291","","0.2248"
"60528","2023-11-20","2023-11-27","True","10-4030-015687","15687","","57.6245"
"60529","2023-11-20","2023-11-27","True","10-4030-025443","25443","","43.7745"
"60530","2023-11-20","2023-11-27","True","10-4030-014990","14990","","14.873"
"60531","2023-11-20","2023-11-27","True","10-4030-011091","11091","","0.0573"
"60532","2023-11-20","2023-11-27","True","10-4030-025182","25182","","1.6898"
"60533","2023-11-20","2023-11-27","True","10-4030-023808","23808","","0.7498"
"60534","2023-11-20","2023-11-27","True","10-4030-017551","17551","","3.2238"
"60535","2023-11-20","2023-11-27","True","10-4030-013751","13751","","1.7243"
"60536","2023-11-20","2023-11-27","True","10-4030-020515","20515","","1.8615"
"60537","2023-11-20","2023-11-27","True","10-4030-020357","20357","","1.7498"
"60538","2023-11-20","2023-11-27","True","10-4030-020759","20759","","1.949"
"60539","2023-11-20","2023-11-27","True","10-4030-017492","17492","","2.1118"
"60540","2023-11-20","2023-11-27","True","10-4030-020517","20517","","1.9243"
"60541","2023-11-20","2023-11-27","True","10-4030-020801","20801","","1.8745"
"60542","2023-11-20","2023-11-27","True","10-4030-020729","20729","","1.949"
"60543","2023-11-20","2023-11-27","True","10-4030-027955","27955","","0.9745"
"60544","2023-11-20","2023-11-27","True","10-4030-025580","25580","","0.9995"
"60545","2023-11-20","2023-11-27","True","10-4030-014723","14723","","0.9998"
"60546","2023-11-20","2023-11-27","True","10-4030-011853","11853","","0.9998"
"60547","2023-11-20","2023-11-27","True","10-4030-017619","17619","","1.7993"
"60548","2023-11-20","2023-11-27","True","10-4030-015187","15187","","57.6245"
"60549","2023-11-20","2023-11-27","True","10-4030-013886","13886","","58.8745"
"60550","2023-11-20","2023-11-27","True","10-4030-012451","12451","","59.198"
"60551","2023-11-20","2023-11-27","True","10-4030-013442","13442","","57.9815"
"60552","2023-11-20","2023-11-27","True","10-4030-025034","25034","","29.1118"
"60553","2023-11-20","2023-11-27","True","10-4030-012241","12241","","14.7368"
"60554","2023-11-20","2023-11-27","True","10-4030-022189","22189","","13.7245"
"60555","2023-11-20","2023-11-27","True","10-4030-021327","21327","","28.0123"
"60556","2023-11-20","2023-11-27","True","10-4030-020190","20190","","30.1115"
"60557","2023-11-20","2023-11-27","True","10-4030-017405","17405","","43.137"
"60558","2023-11-20","2023-11-27","True","10-4030-026914","26914","","14.724"
"60559","2023-11-20","2023-11-27","True","10-4030-026858","26858","","13.8493"
"60560","2023-11-20","2023-11-27","True","10-4030-013592","13592","","60.4765"
"60561","2023-11-20","2023-11-27","True","10-4030-012650","12650","","60.4765"
"60562","2023-11-21","2023-11-28","True","10-4030-014192","14192","","59.249"
"60563","2023-11-21","2023-11-28","True","10-4030-012085","12085","","0.2248"
"60564","2023-11-21","2023-11-28","True","10-4030-012115","12115","","1.2498"
"60565","2023-11-21","2023-11-28","True","10-4030-011200","11200","","1.862"
"60566","2023-11-21","2023-11-28","True","10-4030-028785","28785","","0.8748"
"60567","2023-11-21","2023-11-28","True","10-4030-015735","15735","","0.7818"
"60568","2023-11-21","2023-11-28","True","10-4030-026434","26434","","1.7498"
"60569","2023-11-21","2023-11-28","True","10-4030-013639","13639","","3"
"60570","2023-11-21","2023-11-28","True","10-4030-021668","21668","","43.3995"
"60571","2023-11-21","2023-11-28","True","10-4030-025323","25323","","42.8743"
"60572","2023-11-21","2023-11-28","True","10-4030-020890","20890","","43.6243"
"60573","2023-11-21","2023-11-28","True","10-4030-023622","23622","","14.3065"
"60574","2023-11-21","2023-11-28","True","10-4030-013842","13842","","20.6615"
"60575","2023-11-21","2023-11-28","True","10-4030-011734","11734","","2.4623"
"60576","2023-11-21","2023-11-28","True","10-4030-011687","11687","","1.5745"
"60577","2023-11-21","2023-11-28","True","10-4030-011711","11711","","1.5993"
"60578","2023-11-21","2023-11-28","True","10-4030-026552","26552","","1.199"
"60579","2023-11-21","2023-11-28","True","10-4030-024390","24390","","0.815"
"60580","2023-11-21","2023-11-28","True","10-4030-011619","11619","","0.7498"
"60581","2023-11-21","2023-11-28","True","10-4030-019645","19645","","2.3615"
"60582","2023-11-21","2023-11-28","True","10-4030-021635","21635","","1.849"
"60583","2023-11-21","2023-11-28","True","10-4030-015571","15571","","0.2498"
"60584","2023-11-21","2023-11-28","True","10-4030-021477","21477","","0.5993"
"60585","2023-11-21","2023-11-28","True","10-4030-011519","11519","","2.9995"
"60586","2023-11-21","2023-11-28","True","10-4030-019800","19800","","1.7498"
"60587","2023-11-21","2023-11-28","True","10-4030-025327","25327","","0.1248"
"60588","2023-11-21","2023-11-28","True","10-4030-017434","17434","","0.1248"
"60589","2023-11-21","2023-11-28","True","10-4030-017562","17562","","0.3495"
"60590","2023-11-21","2023-11-28","True","10-4030-018844","18844","","3.0995"
"60591","2023-11-21","2023-11-28","True","10-4030-018772","18772","","1.9745"
"60592","2023-11-21","2023-11-28","True","10-4030-028254","28254","","4.157"
"60593","2023-11-21","2023-11-28","True","10-4030-015486","15486","","0.9995"
"60594","2023-11-21","2023-11-28","True","10-4030-014373","14373","","1.8993"
"60595","2023-11-21","2023-11-28","True","10-4030-026076","26076","","1.924"
"60596","2023-11-21","2023-11-28","True","10-4030-016556","16556","","2.1738"
"60597","2023-11-21","2023-11-28","True","10-4030-025145","25145","","0.5945"
"60598","2023-11-21","2023-11-28","True","10-4030-025477","25477","","0.0998"
"60599","2023-11-21","2023-11-28","True","10-4030-020957","20957","","0.9745"
"60600","2023-11-21","2023-11-28","True","10-4030-025677","25677","","1.4995"
"60601","2023-11-21","2023-11-28","True","10-4030-011829","11829","","1.9238"
"60602","2023-11-21","2023-11-28","True","10-4030-013352","13352","","1.4243"
"60603","2023-11-21","2023-11-28","True","10-4030-014385","14385","","19.436"
"60604","2023-11-21","2023-11-28","True","10-4030-014298","14298","","59.1308"
"60605","2023-11-21","2023-11-28","True","10-4030-014116","14116","","57.9243"
"60606","2023-11-21","2023-11-28","True","10-4030-017766","17766","","19.4335"
"60607","2023-11-21","2023-11-28","True","10-4030-023332","23332","","42.5248"
"60608","2023-11-21","2023-11-28","True","10-4030-023420","23420","","42.5248"
"60609","2023-11-21","2023-11-28","True","10-4030-017315","17315","","61.3085"
"60610","2023-11-21","2023-11-28","True","10-4030-016528","16528","","28.0123"
"60611","2023-11-21","2023-11-28","True","10-4030-028319","28319","","13.9233"
"60612","2023-11-21","2023-11-28","True","10-4030-011107","11107","","60.4765"
"60613","2023-11-21","2023-11-28","True","10-4030-011446","11446","","62.051"
"60614","2023-11-21","2023-11-28","True","10-4030-013091","13091","","58.7495"
"60615","2023-11-21","2023-11-28","True","10-4030-029048","29048","","19.4335"
"60616","2023-11-21","2023-11-28","True","10-4030-023178","23178","","13.4998"
"60617","2023-11-21","2023-11-28","True","10-4030-022272","22272","","14.293"
"60618","2023-11-21","2023-11-28","True","10-4030-014880","14880","","28.0123"
"60619","2023-11-21","2023-11-28","True","10-4030-020118","20118","","29.262"
"60620","2023-11-21","2023-11-28","True","10-4030-023940","23940","","28.0123"
"60621","2023-11-21","2023-11-28","True","10-4030-019480","19480","","28.794"
"60622","2023-11-21","2023-11-28","True","10-4030-022458","22458","","14.0943"
"60623","2023-11-21","2023-11-28","True","10-4030-026886","26886","","13.8493"
"60624","2023-11-21","2023-11-28","True","10-4030-016196","16196","","61.301"
"60625","2023-11-21","2023-11-28","True","10-4030-013576","13576","","60.5635"
"60626","2023-11-21","2023-11-28","True","10-4030-028524","28524","","59.9513"
"60627","2023-11-21","2023-11-28","True","10-4030-029064","29064","","20.3953"
"60628","2023-11-21","2023-11-28","True","10-4030-011076","11076","","59.6018"
"60629","2023-11-21","2023-11-28","True","10-4030-011092","11092","","59.8265"
"60630","2023-11-21","2023-11-28","True","10-4030-011448","11448","","60.9515"
"60631","2023-11-22","2023-11-29","True","10-4030-014191","14191","","58.4743"
"60632","2023-11-22","2023-11-29","True","10-4030-013577","13577","","57.6245"
"60633","2023-11-22","2023-11-29","True","10-4030-014791","14791","","58.624"
"60634","2023-11-22","2023-11-29","True","10-4030-012231","12231","","57.6245"
"60635","2023-11-22","2023-11-29","True","10-4030-011520","11520","","0.2248"
"60636","2023-11-22","2023-11-29","True","10-4030-012933","12933","","0.2248"
"60637","2023-11-22","2023-11-29","True","10-4030-014665","14665","","0.7818"
"60638","2023-11-22","2023-11-29","True","10-4030-011262","11262","","1.487"
"60639","2023-11-22","2023-11-29","True","10-4030-013136","13136","","0.682"
"60640","2023-11-22","2023-11-29","True","10-4030-013004","13004","","0.6248"
"60641","2023-11-22","2023-11-29","True","10-4030-015602","15602","","0.7245"
"60642","2023-11-22","2023-11-29","True","10-4030-019097","19097","","0.5495"
"60643","2023-11-22","2023-11-29","True","10-4030-019955","19955","","0.762"
"60644","2023-11-22","2023-11-29","True","10-4030-027703","27703","","0.1248"
"60645","2023-11-22","2023-11-29","True","10-4030-022148","22148","","1.7498"
"60646","2023-11-22","2023-11-29","True","10-4030-015822","15822","","0.3558"
"60647","2023-11-22","2023-11-29","True","10-4030-028937","28937","","0.182"
"60648","2023-11-22","2023-11-29","True","10-4030-015232","15232","","0.3745"
"60649","2023-11-22","2023-11-29","True","10-4030-017789","17789","","43.8745"
"60650","2023-11-22","2023-11-29","True","10-4030-017798","17798","","15.374"
"60651","2023-11-22","2023-11-29","True","10-4030-017815","17815","","17.0108"
"60652","2023-11-22","2023-11-29","True","10-4030-011225","11225","","0.0573"
"60653","2023-11-22","2023-11-29","True","10-4030-016870","16870","","0.815"
"60654","2023-11-22","2023-11-29","True","10-4030-025422","25422","","1.7895"
"60655","2023-11-22","2023-11-29","True","10-4030-024965","24965","","1.7895"
"60656","2023-11-22","2023-11-29","True","10-4030-023817","23817","","0.7498"
"60657","2023-11-22","2023-11-29","True","10-4030-023258","23258","","0.3745"
"60658","2023-11-22","2023-11-29","True","10-4030-021245","21245","","0.5733"
"60659","2023-11-22","2023-11-29","True","10-4030-014724","14724","","0.4318"
"60660","2023-11-22","2023-11-29","True","10-4030-023245","23245","","0.9995"
"60661","2023-11-22","2023-11-29","True","10-4030-015403","15403","","0.9995"
"60662","2023-11-22","2023-11-29","True","10-4030-015277","15277","","2.411"
"60663","2023-11-22","2023-11-29","True","10-4030-014989","14989","","0.8068"
"60664","2023-11-22","2023-11-29","True","10-4030-014805","14805","","2.5365"
"60665","2023-11-22","2023-11-29","True","10-4030-013819","13819","","0.875"
"60666","2023-11-22","2023-11-29","True","10-4030-029372","29372","","0.9998"
"60667","2023-11-22","2023-11-29","True","10-4030-017935","17935","","1.5993"
"60668","2023-11-22","2023-11-29","True","10-4030-019495","19495","","0.9745"
"60669","2023-11-22","2023-11-29","True","10-4030-023761","23761","","1.7243"
"60670","2023-11-22","2023-11-29","True","10-4030-012799","12799","","0.9995"
"60671","2023-11-22","2023-11-29","True","10-4030-011279","11279","","1.057"
"60672","2023-11-22","2023-11-29","True","10-4030-013756","13756","","2.4868"
"60673","2023-11-22","2023-11-29","True","10-4030-012097","12097","","1.4245"
"60674","2023-11-22","2023-11-29","True","10-4030-014567","14567","","1.2558"
"60675","2023-11-22","2023-11-29","True","10-4030-012204","12204","","2.424"
"60676","2023-11-22","2023-11-29","True","10-4030-016012","16012","","0.6068"
"60677","2023-11-22","2023-11-29","True","10-4030-017483","17483","","0.8055"
"60678","2023-11-22","2023-11-29","True","10-4030-012278","12278","","1.2498"
"60679","2023-11-22","2023-11-29","True","10-4030-019657","19657","","18.9065"
"60680","2023-11-22","2023-11-29","True","10-4030-013978","13978","","58.2988"
"60681","2023-11-22","2023-11-29","True","10-4030-013999","13999","","57.3748"
"60682","2023-11-22","2023-11-29","True","10-4030-011777","11777","","58.4315"
"60683","2023-11-22","2023-11-29","True","10-4030-019951","19951","","61.0838"
"60684","2023-11-22","2023-11-29","True","10-4030-023408","23408","","44.3868"
"60685","2023-11-22","2023-11-29","True","10-4030-020227","20227","","61.8988"
"60686","2023-11-22","2023-11-29","True","10-4030-019979","19979","","62.808"
"60687","2023-11-22","2023-11-29","True","10-4030-025037","25037","","29.362"
"60688","2023-11-22","2023-11-29","True","10-4030-029011","29011","","18.9083"
"60689","2023-11-22","2023-11-29","True","10-4030-026546","26546","","19.4083"
"60690","2023-11-22","2023-11-29","True","10-4030-025412","25412","","30.596"
"60691","2023-11-22","2023-11-29","True","10-4030-025401","25401","","59.8265"
"60692","2023-11-22","2023-11-29","True","10-4030-017669","17669","","15.6238"
"60693","2023-11-22","2023-11-29","True","10-4030-022294","22294","","16.2613"
"60694","2023-11-22","2023-11-29","True","10-4030-019113","19113","","29.6115"
"60695","2023-11-22","2023-11-29","True","10-4030-017464","17464","","44.624"
"60696","2023-11-22","2023-11-29","True","10-4030-020673","20673","","43.8745"
"60697","2023-11-23","2023-11-30","True","10-4030-017065","17065","","20.987"
"60698","2023-11-23","2023-11-30","True","10-4030-013592","13592","","58.8745"
"60699","2023-11-23","2023-11-30","True","10-4030-011142","11142","","1.7243"
"60700","2023-11-23","2023-11-30","True","10-4030-011814","11814","","1.4745"
"60701","2023-11-23","2023-11-30","True","10-4030-012351","12351","","2.337"
"60702","2023-11-23","2023-11-30","True","10-4030-017094","17094","","20.487"
"60703","2023-11-23","2023-11-30","True","10-4030-015661","15661","","20.9865"
"60704","2023-11-23","2023-11-30","True","10-4030-011192","11192","","0.9745"
"60705","2023-11-23","2023-11-30","True","10-4030-011260","11260","","0.9745"
"60706","2023-11-23","2023-11-30","True","10-4030-026346","26346","","1.6243"
"60707","2023-11-23","2023-11-30","True","10-4030-027030","27030","","0.5373"
"60708","2023-11-23","2023-11-30","True","10-4030-026702","26702","","1.7243"
"60709","2023-11-23","2023-11-30","True","10-4030-023483","23483","","0.807"
"60710","2023-11-23","2023-11-30","True","10-4030-025843","25843","","0.682"
"60711","2023-11-23","2023-11-30","True","10-4030-022361","22361","","0.8745"
"60712","2023-11-23","2023-11-30","True","10-4030-016964","16964","","0.3745"
